"cd_geouf","cd_geocmu","regiao","uf","estado","municipio","bioma","arcodesmat","matopiba","mun_ha","area_ha","year"
"21","2112704","NORDESTE","MA","MARANHÃO","VARGEM GRANDE","CERRADO","0","1","195775.10000000001","15288.30845288","2017"
"22","2211209","NORDESTE","PI","PIAUÍ","URUÇUÍ","CERRADO","0","1","841190.40000000002","546.21239747","2017"
"29","2930758","NORDESTE","BA","BAHIA","SÍTIO DO MATO","CERRADO","0","1","162779.10000000001","83309.78100030","2017"
"51","5100359","CENTRO-OESTE","MT","MATO GROSSO","ALTO BOA VISTA","CERRADO","1","0","224043.79999999999","259.10701673","2017"
"21","2112308","NORDESTE","MA","MARANHÃO","TUNTUM","CERRADO","0","1","336912.00000000000","137533.01073754","2017"
"29","2933455","NORDESTE","BA","BAHIA","WANDERLEY","CERRADO","0","1","292067.90000000002","75139.99894081","2017"
"31","3152808","SUDESTE","MG","MINAS GERAIS","PRATA","CERRADO","0","0","484754.40000000002","223184.72400616","2017"
"29","2930303","NORDESTE","BA","BAHIA","SERRA DOURADA","CERRADO","0","1","159224.50000000000","88204.41896106","2017"
"51","5101852","CENTRO-OESTE","MT","MATO GROSSO","BOM JESUS DO ARAGUAIA","CERRADO","1","0","427421.79999999999","4.10723317","2017"
"21","2102150","NORDESTE","MA","MARANHÃO","BREJO DE AREIA","CERRADO","1","0","98603.60000000001","943.10457777","2017"
"51","5101902","CENTRO-OESTE","MT","MATO GROSSO","BRASNORTE","CERRADO","1","0","1595913.50000000000","96588.68949438","2017"
"51","5102694","CENTRO-OESTE","MT","MATO GROSSO","CANABRAVA DO NORTE","CERRADO","1","0","345268.40000000002","20760.92727505","2017"
"51","5102637","CENTRO-OESTE","MT","MATO GROSSO","CAMPO NOVO DO PARECIS","CERRADO","1","0","943442.50000000000","666.54426786","2017"
"29","2930154","NORDESTE","BA","BAHIA","SERRA DO RAMALHO","CERRADO","0","1","234214.89999999999","112397.88829600","2017"
"51","5103304","CENTRO-OESTE","MT","MATO GROSSO","COMODORO","CERRADO","1","0","2151825.20000000019","0.00000000","2017"
"15","1502707","NORTE","PA","PARÁ","CONCEIÇÃO DO ARAGUAIA","CERRADO","1","0","582948.19999999995","156.13963575","2017"
"51","5103353","CENTRO-OESTE","MT","MATO GROSSO","CONFRESA","CERRADO","1","0","580194.50000000000","9621.68507703","2017"
"51","5103502","CENTRO-OESTE","MT","MATO GROSSO","DIAMANTINO","CERRADO","1","0","819157.69999999995","26.23915082","2017"
"51","5103700","CENTRO-OESTE","MT","MATO GROSSO","FELIZ NATAL","CERRADO","1","0","1167899.89999999991","19.73041461","2017"
"51","5104526","CENTRO-OESTE","MT","MATO GROSSO","IPIRANGA DO NORTE","CERRADO","1","0","346705.09999999998","4324.67200565","2017"
"51","5105150","CENTRO-OESTE","MT","MATO GROSSO","JUÍNA","CERRADO","1","0","2618991.89999999991","123327.47897015","2017"
"51","5105309","CENTRO-OESTE","MT","MATO GROSSO","LUCIARA","CERRADO","1","0","424302.79999999999","22618.87938203","2017"
"51","5105259","CENTRO-OESTE","MT","MATO GROSSO","LUCAS DO RIO VERDE","CERRADO","1","0","367522.09999999998","8.37180084","2017"
"21","2106359","NORDESTE","MA","MARANHÃO","MARAJÁ DO SENA","CERRADO","1","0","140259.29999999999","27.08988855","2017"
"51","5108907","CENTRO-OESTE","MT","MATO GROSSO","NOVA MARINGÁ","CERRADO","1","0","1155598.69999999995","18174.54791552","2017"
"51","5106224","CENTRO-OESTE","MT","MATO GROSSO","NOVA MUTUM","CERRADO","1","0","953206.40000000002","0.00000000","2017"
"51","5106240","CENTRO-OESTE","MT","MATO GROSSO","NOVA UBIRATÃ","CERRADO","1","0","1250011.39999999991","29717.20254059","2017"
"51","5106315","CENTRO-OESTE","MT","MATO GROSSO","NOVO SANTO ANTÔNIO","CERRADO","1","0","439379.59999999998","15543.17438537","2017"
"51","5106307","CENTRO-OESTE","MT","MATO GROSSO","PARANATINGA","CERRADO","1","0","2416244.39999999991","0.95644557","2017"
"21","2108108","NORDESTE","MA","MARANHÃO","PAULO RAMOS","CERRADO","1","0","116860.89999999999","746.00729519","2017"
"17","1717503","NORTE","TO","TOCANTINS","PIUM","CERRADO","1","0","1001376.59999999998","0.00000000","2017"
"50","5006309","CENTRO-OESTE","MS","MATO GROSSO DO SUL","PARANAÍBA","CERRADO","0","0","540265.19999999995","357205.69429716","2017"
"51","5106778","CENTRO-OESTE","MT","MATO GROSSO","PORTO ALEGRE DO NORTE","CERRADO","1","0","397225.00000000000","16168.25273739","2017"
"51","5107180","CENTRO-OESTE","MT","MATO GROSSO","RIBEIRÃO CASCALHEIRA","CERRADO","1","0","1135480.60000000009","0.17472433","2017"
"51","5107859","CENTRO-OESTE","MT","MATO GROSSO","SÃO FÉLIX DO ARAGUAIA","CERRADO","1","0","1671347.50000000000","82548.09513088","2017"
"51","5107776","CENTRO-OESTE","MT","MATO GROSSO","SANTA TEREZINHA","CERRADO","1","0","646689.40000000002","110434.45262012","2017"
"51","5107768","CENTRO-OESTE","MT","MATO GROSSO","SANTA RITA DO TRIVELATO","CERRADO","1","0","473392.40000000002","0.00000000","2017"
"15","1506708","NORTE","PA","PARÁ","SANTANA DO ARAGUAIA","CERRADO","1","0","1159145.50000000000","1532.79267685","2017"
"15","1506583","NORTE","PA","PARÁ","SANTA MARIA DAS BARREIRAS","CERRADO","1","0","1033021.40000000002","262.69663320","2017"
"51","5107305","CENTRO-OESTE","MT","MATO GROSSO","SÃO JOSÉ DO RIO CLARO","CERRADO","1","0","453301.00000000000","1.04431739","2017"
"51","5107875","CENTRO-OESTE","MT","MATO GROSSO","SAPEZAL","CERRADO","1","0","1362436.80000000005","0.00000000","2017"
"51","5107883","CENTRO-OESTE","MT","MATO GROSSO","SERRA NOVA DOURADA","CERRADO","1","0","150039.10000000001","22165.34742870","2017"
"51","5107925","CENTRO-OESTE","MT","MATO GROSSO","SORRISO","CERRADO","1","0","934755.59999999998","27672.47943601","2017"
"51","5108006","CENTRO-OESTE","MT","MATO GROSSO","TAPURAH","CERRADO","1","0","448939.09999999998","6606.38454675","2017"
"51","5108501","CENTRO-OESTE","MT","MATO GROSSO","VERA","CERRADO","1","0","295397.79999999999","82.26685950","2017"
"17","1700251","NORTE","TO","TOCANTINS","ABREULÂNDIA","CERRADO","1","1","189521.20000000001","59985.20184584","2017"
"51","5108600","CENTRO-OESTE","MT","MATO GROSSO","VILA RICA","CERRADO","1","0","743148.19999999995","30253.71896225","2017"
"17","1700301","NORTE","TO","TOCANTINS","AGUIARNÓPOLIS","CERRADO","1","1","23539.40000000000","7924.02905611","2017"
"17","1701002","NORTE","TO","TOCANTINS","ANANÁS","CERRADO","1","1","157697.29999999999","4042.49606533","2017"
"17","1701051","NORTE","TO","TOCANTINS","ANGICO","CERRADO","1","1","45173.30000000000","11614.96701584","2017"
"17","1701309","NORTE","TO","TOCANTINS","ARAGOMINAS","CERRADO","1","1","117303.50000000000","33748.77571695","2017"
"17","1701903","NORTE","TO","TOCANTINS","ARAGUACEMA","CERRADO","1","1","277845.20000000001","83758.33833229","2017"
"21","2100600","NORDESTE","MA","MARANHÃO","AMARANTE DO MARANHÃO","CERRADO","1","1","743821.69999999995","144559.05826245","2017"
"17","1702109","NORTE","TO","TOCANTINS","ARAGUAÍNA","CERRADO","1","1","400041.59999999998","39687.69172044","2017"
"17","1702158","NORTE","TO","TOCANTINS","ARAGUANÃ","CERRADO","1","1","83603.00000000000","10801.23689960","2017"
"17","1702208","NORTE","TO","TOCANTINS","ARAGUATINS","CERRADO","1","1","262528.59999999998","31764.03472370","2017"
"17","1702554","NORTE","TO","TOCANTINS","AUGUSTINÓPOLIS","CERRADO","1","1","39497.60000000000","30954.83667508","2017"
"17","1702901","NORTE","TO","TOCANTINS","AXIXÁ DO TOCANTINS","CERRADO","1","1","15021.30000000000","10012.02981270","2017"
"17","1703008","NORTE","TO","TOCANTINS","BABAÇULÂNDIA","CERRADO","1","1","178846.29999999999","40731.48225789","2017"
"17","1703057","NORTE","TO","TOCANTINS","BANDEIRANTES DO TOCANTINS","CERRADO","1","1","154184.60000000001","34845.55674610","2017"
"17","1703073","NORTE","TO","TOCANTINS","BARRA DO OURO","CERRADO","1","1","110634.50000000000","20470.99484803","2017"
"17","1703107","NORTE","TO","TOCANTINS","BARROLÂNDIA","CERRADO","1","1","71330.00000000000","34156.56852250","2017"
"17","1703305","NORTE","TO","TOCANTINS","BOM JESUS DO TOCANTINS","CERRADO","1","1","133267.20000000001","17348.47376389","2017"
"17","1703602","NORTE","TO","TOCANTINS","BRASILÂNDIA DO TOCANTINS","CERRADO","1","1","64146.70000000000","14258.49338540","2017"
"17","1703701","NORTE","TO","TOCANTINS","BREJINHO DE NAZARÉ","CERRADO","1","1","172445.00000000000","1.93136639","2017"
"17","1703800","NORTE","TO","TOCANTINS","BURITI DO TOCANTINS","CERRADO","1","1","25192.10000000000","8832.35047036","2017"
"17","1703826","NORTE","TO","TOCANTINS","CACHOEIRINHA","CERRADO","1","1","35234.60000000000","5595.41867635","2017"
"17","1703842","NORTE","TO","TOCANTINS","CAMPOS LINDOS","CERRADO","1","1","324017.70000000001","6.90418073","2017"
"21","2102556","NORDESTE","MA","MARANHÃO","CAMPESTRE DO MARANHÃO","CERRADO","1","1","61538.40000000000","27727.74745680","2017"
"17","1703883","NORTE","TO","TOCANTINS","CARMOLÂNDIA","CERRADO","1","1","33940.50000000000","22536.26374846","2017"
"17","1703891","NORTE","TO","TOCANTINS","CARRASCO BONITO","CERRADO","1","1","19293.90000000000","13052.76900030","2017"
"21","2102358","NORDESTE","MA","MARANHÃO","BURITIRANA","CERRADO","1","1","81842.39999999999","46964.53534121","2017"
"17","1704105","NORTE","TO","TOCANTINS","CENTENÁRIO","CERRADO","1","1","195469.89999999999","448.86985960","2017"
"21","2102804","NORDESTE","MA","MARANHÃO","CAROLINA","CERRADO","1","1","644160.30000000005","60955.86049837","2017"
"17","1704600","NORTE","TO","TOCANTINS","CHAPADA DE AREIA","CERRADO","1","1","65924.89999999999","25150.47089183","2017"
"17","1703909","NORTE","TO","TOCANTINS","CASEARA","CERRADO","1","1","169163.70000000001","56096.04126755","2017"
"21","2103257","NORDESTE","MA","MARANHÃO","CIDELÂNDIA","CERRADO","1","1","146403.39999999999","55.46283318","2017"
"17","1705508","NORTE","TO","TOCANTINS","COLINAS DO TOCANTINS","CERRADO","1","1","84384.60000000001","41493.23254055","2017"
"17","1716703","NORTE","TO","TOCANTINS","COLMÉIA","CERRADO","1","1","99072.30000000000","13681.56851920","2017"
"17","1706001","NORTE","TO","TOCANTINS","COUTO MAGALHÃES","CERRADO","1","1","158578.60000000001","44803.35397190","2017"
"17","1706258","NORTE","TO","TOCANTINS","CRIXÁS DO TOCANTINS","CERRADO","1","1","98669.30000000000","4.30089333","2017"
"17","1706100","NORTE","TO","TOCANTINS","CRISTALÂNDIA","CERRADO","1","1","184824.10000000001","57652.99444765","2017"
"17","1706506","NORTE","TO","TOCANTINS","DARCINÓPOLIS","CERRADO","1","1","163916.20000000001","9719.86993161","2017"
"21","2103752","NORDESTE","MA","MARANHÃO","DAVINÓPOLIS","CERRADO","1","1","33576.70000000000","19802.62544775","2017"
"17","1707306","NORTE","TO","TOCANTINS","DUERÉ","CERRADO","1","1","342485.20000000001","4.56369245","2017"
"17","1707108","NORTE","TO","TOCANTINS","DIVINÓPOLIS DO TOCANTINS","CERRADO","1","1","234743.39999999999","97386.24235081","2017"
"17","1707207","NORTE","TO","TOCANTINS","DOIS IRMÃOS DO TOCANTINS","CERRADO","1","1","375703.59999999998","97704.90431189","2017"
"17","1707553","NORTE","TO","TOCANTINS","FÁTIMA","CERRADO","1","1","38290.70000000000","103.22867413","2017"
"21","2104057","NORDESTE","MA","MARANHÃO","ESTREITO","CERRADO","1","1","271897.79999999999","62724.20990096","2017"
"21","2104073","NORDESTE","MA","MARANHÃO","FEIRA NOVA DO MARANHÃO","CERRADO","1","1","147341.39999999999","19.52734113","2017"
"21","2104099","NORDESTE","MA","MARANHÃO","FORMOSA DA SERRA NEGRA","CERRADO","1","1","369061.00000000000","9.23334435","2017"
"17","1708205","NORTE","TO","TOCANTINS","FORMOSO DO ARAGUAIA","CERRADO","1","1","1342337.80000000005","0.08759092","2017"
"17","1710508","NORTE","TO","TOCANTINS","ITACAJÁ","CERRADO","1","1","305136.00000000000","43843.92701149","2017"
"17","1713809","NORTE","TO","TOCANTINS","PALMEIRAS DO TOCANTINS","CERRADO","1","1","74789.80000000000","23329.92768452","2017"
"17","1714302","NORTE","TO","TOCANTINS","NAZARÉ","CERRADO","1","1","39590.70000000000","15241.19586416","2017"
"17","1707702","NORTE","TO","TOCANTINS","FILADÉLFIA","CERRADO","1","1","198808.10000000001","77631.80506947","2017"
"17","1709302","NORTE","TO","TOCANTINS","GUARAÍ","CERRADO","1","1","226816.10000000001","26257.47083886","2017"
"51","5106315","CENTRO-OESTE","MT","MATO GROSSO","NOVO SANTO ANTÔNIO","CERRADO","1","1","439379.59999999998","0.00000000","2017"
"17","1715705","NORTE","TO","TOCANTINS","PALMEIRANTE","CERRADO","1","1","264081.59999999998","41513.79854341","2017"
"17","1716505","NORTE","TO","TOCANTINS","PEDRO AFONSO","CERRADO","1","1","201090.20000000001","4.94491702","2017"
"21","2104107","NORDESTE","MA","MARANHÃO","FORTALEZA DOS NOGUEIRAS","CERRADO","1","1","185399.39999999999","2.92916360","2017"
"21","2105989","NORDESTE","MA","MARANHÃO","LAJEADO NOVO","CERRADO","1","1","106445.50000000000","32357.27768873","2017"
"17","1708304","NORTE","TO","TOCANTINS","GOIANORTE","CERRADO","1","1","180098.29999999999","65021.12708552","2017"
"51","5105309","CENTRO-OESTE","MT","MATO GROSSO","LUCIARA","CERRADO","1","1","424302.79999999999","0.00000000","2017"
"21","2105500","NORDESTE","MA","MARANHÃO","JOÃO LISBOA","CERRADO","1","1","113521.10000000001","14875.33583823","2017"
"17","1713957","NORTE","TO","TOCANTINS","MURICILÂNDIA","CERRADO","1","1","118667.00000000000","13899.52569860","2017"
"21","2104800","NORDESTE","MA","MARANHÃO","GRAJAÚ","CERRADO","1","1","886357.00000000000","3934.93167219","2017"
"17","1712801","NORTE","TO","TOCANTINS","MAURILÂNDIA DO TOCANTINS","CERRADO","1","1","73810.50000000000","10741.27819869","2017"
"17","1709005","NORTE","TO","TOCANTINS","GOIATINS","CERRADO","1","1","640860.19999999995","30676.68916809","2017"
"17","1713700","NORTE","TO","TOCANTINS","MONTE SANTO DO TOCANTINS","CERRADO","1","1","109155.30000000000","46144.88685349","2017"
"21","2107001","NORDESTE","MA","MARANHÃO","MONTES ALTOS","CERRADO","1","1","148833.60000000001","42573.12200440","2017"
"17","1721000","NORTE","TO","TOCANTINS","PALMAS","CERRADO","1","1","221894.20000000001","0.00000000","2017"
"21","2105302","NORDESTE","MA","MARANHÃO","IMPERATRIZ","CERRADO","1","1","136898.79999999999","50212.98952773","2017"
"17","1711902","NORTE","TO","TOCANTINS","LAGOA DA CONFUSÃO","CERRADO","1","1","1056468.30000000005","73166.69941534","2017"
"17","1711803","NORTE","TO","TOCANTINS","JUARINA","CERRADO","1","1","48104.80000000000","1176.17955037","2017"
"17","1712009","NORTE","TO","TOCANTINS","LAJEADO","CERRADO","1","1","32248.50000000000","0.00000000","2017"
"17","1712454","NORTE","TO","TOCANTINS","LUZINÓPOLIS","CERRADO","1","1","27956.30000000000","8509.10317023","2017"
"17","1710904","NORTE","TO","TOCANTINS","ITAPIRATINS","CERRADO","1","1","124396.10000000001","34555.20788667","2017"
"21","2104552","NORDESTE","MA","MARANHÃO","GOVERNADOR EDISON LOBÃO","CERRADO","1","1","61586.00000000000","29892.51043724","2017"
"17","1713304","NORTE","TO","TOCANTINS","MIRANORTE","CERRADO","1","1","103162.39999999999","45883.12502530","2017"
"17","1716307","NORTE","TO","TOCANTINS","PAU D'ARCO","CERRADO","1","1","137740.60000000001","7488.97687210","2017"
"17","1710706","NORTE","TO","TOCANTINS","ITAGUATINS","CERRADO","1","1","73985.80000000000","34437.88099287","2017"
"17","1712504","NORTE","TO","TOCANTINS","MARIANÓPOLIS DO TOCANTINS","CERRADO","1","1","209137.39999999999","93032.03070287","2017"
"17","1713205","NORTE","TO","TOCANTINS","MIRACEMA DO TOCANTINS","CERRADO","1","1","265609.00000000000","95422.46338017","2017"
"17","1714880","NORTE","TO","TOCANTINS","NOVA OLINDA","CERRADO","1","1","156618.39999999999","28315.48501829","2017"
"17","1715002","NORTE","TO","TOCANTINS","NOVA ROSALÂNDIA","CERRADO","1","1","51630.80000000000","1545.62771021","2017"
"17","1708254","NORTE","TO","TOCANTINS","FORTALEZA DO TABOCÃO","CERRADO","1","1","62156.20000000000","13306.99026155","2017"
"17","1716653","NORTE","TO","TOCANTINS","PEQUIZEIRO","CERRADO","1","1","120979.80000000000","15110.54934858","2017"
"17","1716109","NORTE","TO","TOCANTINS","PARAÍSO DO TOCANTINS","CERRADO","1","1","126806.00000000000","56940.72899354","2017"
"17","1717206","NORTE","TO","TOCANTINS","PIRAQUÊ","CERRADO","1","1","136761.00000000000","14689.98563967","2017"
"17","1717503","NORTE","TO","TOCANTINS","PIUM","CERRADO","1","1","1001376.59999999998","154930.91865328","2017"
"17","1718303","NORTE","TO","TOCANTINS","PRAIA NORTE","CERRADO","1","1","28905.40000000000","20527.77809816","2017"
"21","2109007","NORDESTE","MA","MARANHÃO","PORTO FRANCO","CERRADO","1","1","141749.29999999999","61087.15196383","2017"
"17","1718204","NORTE","TO","TOCANTINS","PORTO NACIONAL","CERRADO","1","1","444991.70000000001","37.22718933","2017"
"17","1718808","NORTE","TO","TOCANTINS","SAMPAIO","CERRADO","1","1","22229.00000000000","11068.73680525","2017"
"17","1718402","NORTE","TO","TOCANTINS","PRESIDENTE KENNEDY","CERRADO","1","1","77042.30000000000","14654.82837394","2017"
"17","1718451","NORTE","TO","TOCANTINS","PUGMIL","CERRADO","1","1","40183.40000000000","17570.31873055","2017"
"17","1718501","NORTE","TO","TOCANTINS","RECURSOLÂNDIA","CERRADO","1","1","221666.29999999999","1545.45116628","2017"
"17","1720002","NORTE","TO","TOCANTINS","SANTA TEREZINHA DO TOCANTINS","CERRADO","1","1","26967.70000000000","9849.94079191","2017"
"17","1718550","NORTE","TO","TOCANTINS","RIACHINHO","CERRADO","1","1","51747.80000000000","100.48500804","2017"
"21","2109502","NORDESTE","MA","MARANHÃO","RIACHÃO","CERRADO","1","1","637303.00000000000","10.90450439","2017"
"51","5107859","CENTRO-OESTE","MT","MATO GROSSO","SÃO FÉLIX DO ARAGUAIA","CERRADO","1","1","1671347.50000000000","0.00000000","2017"
"21","2109551","NORDESTE","MA","MARANHÃO","RIBAMAR FIQUENE","CERRADO","1","1","73383.00000000000","39168.03223339","2017"
"51","5107776","CENTRO-OESTE","MT","MATO GROSSO","SANTA TEREZINHA","CERRADO","1","1","646689.40000000002","0.00000000","2017"
"15","1506708","NORTE","PA","PARÁ","SANTANA DO ARAGUAIA","CERRADO","1","1","1159145.50000000000","0.00000000","2017"
"17","1718881","NORTE","TO","TOCANTINS","SANTA MARIA DO TOCANTINS","CERRADO","1","1","141045.70000000001","18278.93450627","2017"
"17","1718709","NORTE","TO","TOCANTINS","RIO DOS BOIS","CERRADO","1","1","84506.50000000000","16896.13151585","2017"
"17","1720101","NORTE","TO","TOCANTINS","SÃO BENTO DO TOCANTINS","CERRADO","1","1","110590.00000000000","21981.93040333","2017"
"17","1718899","NORTE","TO","TOCANTINS","SANTA RITA DO TOCANTINS","CERRADO","1","1","327494.79999999999","93862.49458701","2017"
"17","1720200","NORTE","TO","TOCANTINS","SÃO MIGUEL DO TOCANTINS","CERRADO","1","1","39882.00000000000","23764.77094074","2017"
"21","2111052","NORDESTE","MA","MARANHÃO","SÃO JOÃO DO PARAÍSO","CERRADO","1","1","205384.29999999999","64991.37870140","2017"
"21","2111573","NORDESTE","MA","MARANHÃO","SÃO PEDRO DOS CRENTES","CERRADO","1","1","97963.10000000001","18911.39356872","2017"
"21","2111763","NORDESTE","MA","MARANHÃO","SENADOR LA ROCQUE","CERRADO","1","1","73854.80000000000","18506.67509385","2017"
"17","1721109","NORTE","TO","TOCANTINS","TOCANTÍNIA","CERRADO","1","1","260160.29999999999","0.00000000","2017"
"17","1720804","NORTE","TO","TOCANTINS","SÍTIO NOVO DO TOCANTINS","CERRADO","1","1","32409.60000000000","22447.05959989","2017"
"17","1721208","NORTE","TO","TOCANTINS","TOCANTINÓPOLIS","CERRADO","1","1","107707.30000000000","14362.75411108","2017"
"17","1721257","NORTE","TO","TOCANTINS","TUPIRAMA","CERRADO","1","1","71220.60000000001","10507.37548582","2017"
"17","1721307","NORTE","TO","TOCANTINS","TUPIRATINS","CERRADO","1","1","89530.80000000000","13608.82777966","2017"
"17","1722081","NORTE","TO","TOCANTINS","WANDERLÂNDIA","CERRADO","1","1","137305.89999999999","6759.49205494","2017"
"50","5008305","CENTRO-OESTE","MS","MATO GROSSO DO SUL","TRÊS LAGOAS","CERRADO","0","0","1020694.90000000002","519015.62190367","2017"
"21","2112852","NORDESTE","MA","MARANHÃO","VILA NOVA DOS MARTÍRIOS","CERRADO","1","1","118878.10000000001","466.08047971","2017"
